id,givenname,surname,dob,gender,city,income,phone number
136,ryley,boyle,29-11-1913,femsle,melbovrne,669502.252,03 1952 9729
1372,ch4istian,wehb,25-19-1954,male,melbourne,81669.189,
1374,thomas,lowe,04-03-1972,female,melbourne,1274629.926,07 8784 6103
1376,tayla,bloomfield,22-12-1979,female,brisbane,74170.949,04 0986 5762
1378,jacob,schoebinger,10-04-1979,male,melbourne,124167.845,07 2753 1304
1380,emmet,clarke,09-07-1948,male,sydney,106595.580,08 1603 4002
1382,zach,white,11-08-1996,male,canberra,66707.275,03 6347 2205
1383,emma,mccarthy,23-08-1959,male,sydney,123646.543,04 4006 5294
1386,alic,paterson,24-06-1916,male,,95398.957,
1388,robl>i,ryan,21-08-q844,male,sydnet,67224.548,07 7y84 9133
139,bailley,launsy,12-05-1904,male,,176158.226,04 9922 5628
1390,mitchel|,akkermanj,21-12-1947,female,,63064.667,
1392,maclelyn,everett,24-12-1917,maoe,melbo8rne,92264.609,03 5833 8419
1395,jackson,grubb,14-03-1915,male,sydney,124414.389,03 0803 6204
1398,phoenix,reid,13-03-1924,female,sydney,117077.492,02 7142 2158
1399,lauren,dennss,18-07-1911,femsle,sydmey,157696.624,02 0892 4860
140,isabella,yen,26-02-1935,male,canberra,63352.596,03 0044 4660
1403,ruby,scassa,03-05-1964,female,sydney,102504.941,03 1150 2819
1406,flynn,chandler,08-12-1955,female,sydney,128609.192,02 8376 2279
1407,blake,gerritsen,16-10-1980,male,perth,126940.466,04 7154 8212
1410,meg,green,18-11-1904,male,sydney,25871.250,03 4594 1893
1416,jacqueline,reid,24-12-1913,male,canberra,71446.372,03 8601 1667
1418,conner,mcneil,05-09-1992,male,,108473.824,02 6419 9472
1422,millane,ikonomou,22-02-1924,male,canberra,83844.990,07 4351 3678
1427,finlay,priest,23-03-1984,male,melbourne,44759.954,04 4393 7757
1430,samuel,blewett,27-07-1934,male,melbourne,106374.994,07 3248 9034
1431,april,jeigneur,03-07-1805,male,,,08 8074 0381
1433,camer0n,robison,06-05-1967,mqle,canlerra,62469.917,08 9374 6583
1435,lily,lomman,08-09-1918,female,brisbane,58644.486,03 1373 7122
1437,lillian,priest,15-04-1946,male,sydney,131030.656,03 5024 7680
1438,georgia,dreyer,31-10-1917,male,perth,153430.629,02 3976 5556
1440,ashlie,caine,05-04-1953,male,sydney,130055.205,03 3013 8777
1441,adele,rotnah,22-02-1976,female,,1068987.087,02 4381 9027
1452,o5car,tschirpig,12-07-2095,maie,melboutne,101640.737,03 9263 1916
1454,joshua,butter,08-02-1937,male,perth,548325.237,07 9664 3326
1455,prudence,matthews,08-01-1929,male,sydney,34621.229,02 3881 6466
1463,aleesha,garnett,15-11-1960,female,brisbane,66302.278,04 0776 3804
1464,chantelle,white,07-10-1920,male,melbourne,106095.798,08 0896 8083
1465,jac0b,wite,09-08-1944,malw,canberra,59229.941,02 3474 049q
1466,jenna,sherriff,20-04-1984,female,melbourne,629392.552,07 6690 2997
1468,billy,clo1<e,21-06-1820,male,syd3ny,263474.078,08 4896 2268
1469,zara,parrd,20-05-1944,female,,,08 7781 2144
1470,helena,azathy,27-09-1965,female,br8sbmae,24968.7p4,03 177w 5066
1472,imogen,allsopp,01-11-1920,female,brisbane,38964.657,07 4449 0275
1479,mikhayla,hemmings,12-02-1903,male,melbourne,148801.834,07 1525 1423
1480,luac,wheatoey,16-10-1980,male,,,04 8839 9322
1481,brooke,copp,14-01-2004,female,sydney,139522.884,03 4721 1665
1482,tyoa,bistthop,,male,nperth,41603.839,03 7498 2591
1483,hayden,smallacombe,18-06-1951,male,melbourne,196936.388,03 9493 3003
1491,zachary,white,25-11-1950,male,sydney,110479.482,03 7960 0537
1492,jojhua,campbell,04-08-1831,femalw,sydney,89486.826,
1493,todd,damhuas,11-08-1966,male,canberra,62532.807,02 1783 0445
1495,zac,westbrozk,,femal3,melbourne,1532852.678,07 e528 6127
1496,emiily,beaty,18-05-1921,female,sydney,160438.279,07 7582 2474
1504,pradIef,role5,05-09-1902,female,canberra,32862.805,07 3782 4050
1507,ridoye,beattie,13-04-1914,female,,31739.201,02 4012 0697
1508,justni,whillas,17-91-1916,fejale,sydnev,148345.174,03 4436 2402
1511,mia,bishop,01-10-1942,female,sydney,130403.117,08 2579 4223
1513,georgia,crosswell,28-12-1959,female,sydney,136882.339,07 2487 9016
1514,max,priest,22-10-1958,male,sydney,104495.498,08 9967 1554
1522,port'la,th0rpe,22-99-1999,female,acnh4rra,43508.173,07 6482 4546
1523,joel,morrison,14-12-1984,male,sydney,40886.040,07 1752 7023
1527,montanna,wilkin5,06-12-2003,female,bribsan,69185.385,
1528,leon,rees,14-04-1975,female,melbourne,1099748.630,02 2109 7899
1538,adm,hudcly,11-09-1982,malw,melbovrne,148257.673,03 3614 9005
154,daniel,saengmany,30-12-1941,male,canberra,80027.664,03 8292 0625
1546,cooper,beal,07-03-1909,female,sydney,192723.089,02 6638 1116
155,matthew,rachwal,23-09-2001,female,melbourne,215543.894,02 4372 4992
1550,thomas,frahn,08-09-1942,female,sydney,152711.733,08 6390 8379
1551,jessica,schuster,29-09-1956,male,perth,167305.181,08 3388 5809
1552,alexanklra,minter,,female,sdyney,64211.346,04 5899 6955
1557,jared,bellon,06-02-1953,male,melbourne,137321.974,02 9800 0124
1558,feliity,wynme,28-03-1937,male,perht,337656.074,03 9086 1e55
1560,shelby,george,03-02-1989,male,sydney,99676.926,04 2702 7008
1562,bejjanin,lowe,15-01-1924,,,55922.947,03 7286 1982
1563,ym,cassebohm,22-09-1904,fenalr,,,02 2572 9704
1564,cooper,grimsell,19-01-1935,male,perth,63096.198,02 3683 5967
1568,ella,gimbrere,23-08-1909,female,brisbane,87604.920,02 7739 2495
157,sarvjs,finlay,,male,prrtg,,08 5607 5232
1574,liam,coleman,19-05-1902,female,brisbane,23177.135,03 9653 9925
1577,lachlan,diekdan,08-08-2938,male,syndey,143973.0u8,08 4291 3011
1579,jamie,mason,26-09-1929,female,sydney,147232.696,07 3184 5635
1580,connor,armstrong-essery,22-03-1944,,tperth,589r8.024,08 4767 0271
1582,michaela,pulford,25-06-1911,female,melbourne,693342.647,03 9588 7387
1584,felic'lty,canpbell,19-01-1935,,melbourne,146704.299,07 6279 1685
1585,naomi,green,03-02-1948,male,melbourne,115611.429,02 2702 7819
1589,larissa,de angelis,11-05-1952,female,brisbane,93474.748,03 4762 0574
159,eliza,mcgregor,03-09-1944,female,brisbane,63897.212,07 5812 2184
1590,hannah,green,03-11-1954,male,melbourne,109109.855,04 6107 4719
1595,stephanie,snell,25-07-1920,female,brisbane,30860.852,02 9003 9297
1597,ella,fitzpatrick,18-08-1952,female,melbourne,1645206.884,08 6495 7689
1599,shai,karlsen,20-01-1992,male,perth,186489.216,02 7396 4900
1603,trevor,white,10-11-1961,female,melbourne,1524284.528,03 9580 0762
1609,birgitte,eyles,17-11-1913,female,,102573.484,04 9970 5528
1611,kaitlin,bridgland,24-12-1952,female,brisbane,43730.195,03 2227 1550
1616,jacob,girdler,15-10-1962,female,canberra,47816.447,04 2215 0697
162,copieah,pendle,25-02-2925,female,,68587.268,07 8360 6601
1624,callum,waller,05-05-1957,female,brisbane,54921.585,07 1331 3021
1627,javk,dinow,29-04-1062,maoe,svdney,35907.654,03 9276 4451
1629,harry,msaso17,26-06-1987,,melbourne,43332.023,07 5060 8848
163,evan,coulson,27-08-1998,male,canberra,83386.055,08 2656 9985
1636,sar5h,welle,31-99-1935,male,mel1>purne,98828.972,07 2091 7993
164,jasmine,clarke,04-09-2009,male,melbourne,99853.200,02 1507 1520
1640,kiandra,arkit,02-07-1928,female,brisbane,80666.369,07 9902 8090
1641,livya,hoffmsn,30-08-1002,femzle,canberra,45040.157,08 0609 4030
1646,elizabeth,nouruzi,15-02-2008,female,melbourne,87105.895,08 1560 4092
1648,nicole,green,24-01-1973,male,sydney,47549.538,08 2355 8930
1651,madison,giannikouris,01-11-2010,female,melbourne,1716404.862,07 8109 3762
1653,jack,webu,29-12-1919,male,,68703.e27,07 4249 0427
1659,andrew,nicoll,31-12-2004,male,sydney,79746.538,07 3700 4927
1660,ruby,orchard,02-09-1953,male,sydney,25859.501,08 2138 1646
1666,rubi,cbegwidden,11-10-1994,femal4,sydney,168654.448,02 4100 0075
1667,elijabteb,hanna,31-05-1992,,sydne7,130817.700,04 0907 9407
1669,jasper,gartlan,06-04-1968,male,canberra,53591.387,02 4269 4601
167,nathan,mea,26-09-1980,fenale,brisbame,78065.384,04 5494 6936
1671,luke,coxon,08-04-1999,female,brisbane,39541.082,02 9167 8912
1673,jakr,bla2ey,21-10-1903,frmaoe,canberra,52341.930,0e 9515 3795
1674,coby,mason,24-01-1962,female,sydney,82075.964,03 6420 3626
1675,kiaridra,wmite,11-04-1921,female,brizlxoane,40717.912,03 4677 4741
1689,connor,denholm,24-08-1991,male,perth,365113.937,04 3552 0806
1693,aleisha,gillard,25-11-1991,male,sydney,115720.201,03 3349 4866
1698,mackenzie,tremeJlen,11-01-1947,,,70469.122,07 5998 5208
170,isabella,wilkins,14-04-1904,female,sydney,151617.362,02 3966 2358
1705,lachlan,millar,06-05-1943,male,perth,306911.882,02 0256 6340
1706,lachlan,prebeny,29-07-1959,femake,brisbane,78718.026,
1710,georgia,butt,23-03-1922,male,sydney,76658.423,07 4459 9854
1712,alisa,paterson,29-01-2004,male,melbourne,100618.139,08 8705 6782
1715,kynan,beram,02-08-2927,male,sydmeu,31857.562,08 0374 1336
1716,christopher,waller,25-04-1993,male,sydney,130118.288,08 7029 4342
1725,jack,coppola,20-08-1905,female,sydney,153790.071,08 3017 9919
173,james,franklin-browne,10-08-1932,male,sydney,116145.140,08 5116 5361
1732,jy4,munyarryun,24-05-1924,malw,canberra,62374.608,02 3295 2283
1740,daniel,colquhoun,16-11-1947,male,perth,148803.790,07 0818 2904
1743,riley,commons,17-04-1965,female,melbourne,990389.305,04 1737 6348
1747,lily,maniotto,31-10-2011,male,melbourne,56704.531,08 6047 9751
1750,bradley,dekuijer,19-11-1939,female,sydney,116928.993,08 6468 1179
1752,joshua,whetstoyne,,femal4,briabane,66337.367,08 6767 6898
1753,madeline,afford,09-06-1919,male,sydney,23545.243,07 6314 4175
176,xelysse,wynne,31-04-1988,malw,canverra,57956.925,04 0155 3877
1764,wilson,kerley,09-12-1991,male,sydney,54385.271,07 7751 0950
1768,alikia,clarckr,14-09-1086,female,brisbane,76112.528,02 4661 8868
1769,wiloiam,patwrson,,male,sydney,169246.126,08 2452 4109
1773,mamdelyn,l>rain,25-11-1999,femsle,canherra,41839.633,03 8828 8307
1774,chloe,purdon,09-06-1823,maoe,,,03 7184 5870
1779,maggie,jolly,,,canherra,61522.476,03 6971 9984
1782,luke,bowerman,01-11-1928,male,melbourne,75570.943,03 8123 2293
1785,olivia,marshell,22-04-1994,female,sydney,70983.461,04 6510 6502
1787,mat5he,kule5za,29-12-1910,malw,cariberra,58122.315,07 9385 5016
1788,brooke,white,04-03-2006,male,melbourne,43432.231,02 0444 8182
1790,tara,vincent,23-11-1953,male,canberra,50448.271,02 9275 7557
1795,madison,farah,01-12-1973,male,perth,120159.910,02 9519 3827
1797,fraser,menies,17-01-1984,fekale,sydnet6,157861.175,08 9405 5261
1798,joshua,mahmoud,07-06-2006,female,sydney,131320.990,08 3013 6799
1801,dimitri,rafanelli,06-06-1952,male,sydney,99993.166,07 0938 4884
1802,cameron,white,18-06-1978,male,sydney,27836.052,07 0685 8443
1806,meg,skarmoupdoa,31-04-1942,femal3,brisloane,28896.q04,08 7656 5689
1808,lilian,zarkovic,22-09-1946,female,brisbane,93465.766,08 8977 4618
181,harrison,idria,,female,br'k5nane,75298.398,03 0566 7702
1810,alaiyah,cosswell,,male,pertb,77811.740,03 8848 2300
1816,james,feary,26-08-1936,female,brisbane,28415.160,08 2135 5950
1817,alec,dibben,15-12-1942,femsle,mell>oume,222949.9q8,
1819,hattie,leane,24-10-1968,female,brisbane,43709.812,02 5608 0962
1822,liam,moody,27-05-2009,male,canberra,62726.658,07 8311 0561
1824,meagan,mcmullen,24-12-1912,female,canberra,55437.062,08 6568 3305
1833,zac,lodge,08-01-1980,female,sydney,88912.528,07 7715 2766
1834,carlin,wyeth,02-11-2002,female,sydney,126586.285,08 4399 9672
1836,charlotte,samarzia,27-10-1988,female,sydney,83319.845,03 0313 2453
1837,zac,g0erge,21-02-1965,,melbour4n,1097120.673,08 9047 0638
1847,dillon,green,01-01-1959,male,melbourne,188748.955,03 9718 4539
1849,jake,ryan,17-05-1921,female,sydney,158914.842,03 6227 5215
1850,joshua,craske,08-03-1987,male,perth,376954.611,04 9533 1602
1855,lul<e,nkyueh,28-02-1997,male,5ydney,51264.258,02 1397 2221
1859,jayden,zatorski,24-07-1977,female,sydney,160739.686,02 4625 0363
1865,sarah,blake,13-04-1967,male,sydney,123521.882,07 5727 9358
1866,james,campbell,24-02-1966,male,sydney,123026.072,07 5594 1068
1868,tara,paine,03-05-1930,male,canberra,66459.566,03 2118 8112
1869,samuel,agv,23-04-2964,fenale,sydney,117871.667,04 0429 1325
1871,annabel,wheatley,08-05-1941,female,brisbane,27470.544,04 3471 7576
1874,alessandria,sherriff,25-91-1951,male,melb0urne,5224r.762,03 3077 2019
1877,alana,gullh,15-04-1i02,make,melborunhe,134518.814,04 5104 4582
1879,jack,riddeil,13-11-1071,male,,284256.297,08 8597 3117
188,lily,bullock,29-10-1914,female,melbourne,548297.704,07 8357 4934
1885,nchola5,rboson,06-01-1913,male,canloerra,61333.218,02 7799 6803
1891,phoebe,hawes,22-12-1920,female,sydney,157022.849,04 3281 9156
1893,blayke,apmrey,15-06-1918,male,,145442.019,08 1617 2975
1896,sara-louise,beattie,02-01-1908,female,brisbane,93185.730,02 5243 6220
1900,c0nnor,dood6,09-12-2000,femakr,sydhey,70832.749,04 1479 5167
1905,samuel,chater,22-03-1961,female,brisbane,57053.857,07 1414 6083
1910,holli,gorclswrothy,24-04-1932,male,,80569.260,04 1591 2354
1911,nicholas,cadman,09-06-1912,female,sydney,101546.119,08 8100 5934
1917,alexander,white,10-12-1903,female,sydney,180937.132,02 9097 5391
1918,benjamin,dooley,26-04-1996,male,sydney,112997.099,03 1864 3743
1921,lachlan,matthews,27-07-1909,male,canberra,64477.987,02 3720 9115
1923,macy,vincent,09-04-1947,male,sydney,56954.734,08 7108 1959
1932,ruby,newberry,21-06-1920,male,sydney,53683.724,03 9480 2877
1939,jack,lowe,26-12-1963,female,sydney,179068.985,02 1755 1781
194,hattie,white,10-03-2007,female,sydney,125817.223,03 6845 7699
1942,breony,harrington,11-10-1993,male,melbourne,187012.546,07 9101 7938
1943,emiily,cresp,08-01-1952,female,canberra,36868.473,04 7042 3556
1947,laklnb,ryas,10-93-1946,female,sydney,98615.628,
1951,benajmin,goore,18-09-1917,male,perth,132542.686,03 2184 0614
1955,jack,grie,30-09-1929,male,canberra,81209.764,02 7894 2889
1959,james,green,27-09-1964,male,canberra,50088.919,08 8104 0121
1962,chloe,walls,11-07-1971,female,sydney,160629.946,03 7597 6667
1963,carly,parken,09-09-1982,female,sydney,155058.711,08 7254 0432
1966,david,pringle,16-12-1954,female,brisbane,32695.109,08 2959 9808
1969,aleecs,thorpr,13-06-20q1,,brisbane,28178.491,07 1686 9171
1976,erin,rollins,16-03-1933,male,perth,302100.425,07 0930 5254
1977,jake,flo5es,13-01-1991,femsle,melbourne,1239304.276,08 8373 4w33
198,tayah,stephenson,15-09-1956,male,perth,61294.267,04 8133 1740
1982,timoqhy,campbell,26-12-1904,male,melgourne,162378.524,08 9590 7069
1984,mary,george,10-05-1906,male,sydney,97538.987,07 6361 8667
1985,alysha,badger,24-05-1941,female,melbourne,1496388.444,07 3356 5322
1987,ella,mason,13-04-1949,male,melbourne,183892.536,02 8028 5494
1992,georgia,yost,01-10-1987,female,brisbane,32451.675,02 1623 7373
1998,lilianns,beadle,09-02-1951,mals,sydney,,04 2741 3981
2000,shakira,gerritsen,18-06-1984,male,perth,110149.421,02 9496 5771
2002,emiily,soeroes,25-05-1941,female,melbourne,1289663.375,04 7363 7308
2008,charlotte,bishop,11-04-1960,male,sydney,46265.557,03 8290 3200
201,nasva1>,glovftsis,14-02-2980,female,melbourne,1466862.941,08 76o5 7586
2011,samuel,conder,02-07-1940,male,melbourne,156850.508,04 3901 0669
2013,met,larfe,10-05-1990,malw,camberra,58166.641,08 2135 0397
2015,amy,morcom,20-05-1924,male,melbourne,82658.861,08 9367 5517
2016,bridget,wardoe,23-10-1994,femals,sydnye,89974.260,
2018,madison,geue,15-07-1927,female,sydney,98495.038,02 2795 9844
2020,harrison,wbeb,17-12-1079,male,melbourn,65381.450,
203,t0fd,gildea,26-02-2913,femske,sydnry,109803.162,02 2924 0812
