id,givenname,surname,dob,gender,city,income,phone number
1161,coopeah,dunstone,06-09-2929,female,melbournef,445660.741,07 7595 5363
1163,ethan,philps,11-08-1998,male,sydney,38323.490,08 6235 9608
1165,jettie,miltten,06-11-1073,male,sydney,40358.826,08 3709 8900
1166,kaleb,grohow,05-09-1989,female,sydney,8p454.105,08 6309 5995
1169,lily,mcgregor,11-11-1957,female,sydney,144341.457,08 8697 9046
1171,fsabelle,bridgland,30-02-1994,male,sydne6,,05 5317 6471
1173,mathtew,maston,14-03-1960,female,bri5bane,41563.459,03 0463 0929
1174,monique,berry,24-03-1989,male,canberra,57996.168,03 3844 4009
1176,eliaa,dorsy,19-06-1925,male,,242273.455,02 8602 0891
1178,chloe,mcvilly,19-09-1905,female,canberra,51932.802,07 9364 6986
1179,lucv,webb,19-06-1999,male,sydney,105624.564,03 1420 4706
1181,ridley,ryan,07-01-1951,male,melbourne,95219.734,07 8025 2075
1182,harley,coleman,22-07-1912,female,melbourne,1428035.156,08 9241 4921
1183,egorgia,mahtews,08-05-1098,,sydney,153090.431,07 8220 6300
1184,gracie,goldsworthy,06-04-1937,female,melbourne,371181.018,08 4240 9465
1186,thomas,shepherd,03-01-1975,female,sydney,127102.304,07 9162 9764
1188,cameron,berry,31-01-1934,female,sydney,82203.720,08 7517 6392
1189,garth,hope,02-07-1981,male,canberra,56445.237,08 2229 3594
119,amloef,h0w'le,01-09-1956,mals,,106734.159,07 2697 0619
120,charlotte,peters3n,25-10-1994,male,pertb,59231.332,08 9950 8803
1201,alisa,clarke,11-03-1914,male,perth,303815.639,07 8225 2025
1203,bella,crouch,17-12-1957,male,sydney,84675.193,04 1639 4936
1204,liam,manstob,,male,,135548.929,02 3234 1562
1206,kirra,amson,08-05-2993,male,,113429.851,03 4196 2140
1208,stephanie,reid,17-10-1917,male,perth,228322.931,08 6566 5551
1213,tahlia,oliveri,30-08-1904,female,melbourne,1001333.184,08 4571 4975
1218,jack,lang,19-06-1927,malw,melbourme,117312.166,07 5859 6014
1222,paige,reinmuth,10-01-1951,female,brisbane,45326.522,08 5806 9638
123,samuel,quilliam,11-05-1995,male,melbourne,159680.021,03 9263 7752
1230,nicbolas,nguyen,24-02-1929,mal4,melbovrne,94761.027,08 5149 8569
1232,rhys,miles,18-03-1973,male,perth,166737.797,08 8987 1171
1237,joel,ehmcke,27-08-1901,female,brisbane,35464.264,07 0238 6043
1238,erin,cokeman,07-11-1934,femslr,briskane,32919.094,04 4071 2y51
1241,mecgsn,weaver,17-11-2010,malw,canl>erra,89505.672,03 0848 2421
1243,tommy,donaldson,,male,perht,,08 6963 1944
1247,grace,pitzen,19-11-2001,female,brisbane,63447.073,04 4129 7839
1248,annabel,kilby,,mal3,,,04 9346 0218
1251,chlo,clarke,16-09-1993,female,,,07 1652 2259
1253,alia,asher,25-07-1918,male,sydney,29833.692,03 4502 5174
1255,connor,howie,05-12-1914,male,sydney,76093.884,08 9806 1703
1257,lul<e,reez,31-07-1905,make,sydmey,113278.706,04 0571 5044
1258,sarab,eylest,24-02-1993,female,bridagne,38921.948,02 4585 2403
1260,sgoria,zbie4sii,13-06-1977,male,perht,42597.124,
1262,bailry,hendrjksen,27-07-2000,male,,83153.573,04 7365 3826
1264,hannah,jolly,03-06-1954,female,sydney,172187.063,04 7801 1452
1267,hannah,mason,04-07-1960,male,melbourne,53786.696,03 7145 7333
1268,joshua,pacey,30-12-1909,male,perth,145808.701,03 6104 5384
1270,adele,nonl,22-01-2989,male,acnerra,,08 2307 7443
1273,alana,crofts,15-05-1947,male,melbourne,44717.860,08 7587 9897
1276,sarah,zhorpe,22-05-1944,male,meobpurne,,02 9612 1457
1281,ella,rees,03-07-1968,male,sydney,126371.691,02 5038 3935
1286,jamilla,shepherd,09-09-1901,male,sydney,70552.911,07 6725 6601
1287,jake,reid,18-10-1970,male,sydney,47078.518,08 9057 1497
1290,thonss,pidcpck,08-03-1956,fekale,sdyney,167022.157,03 8916 5504
1295,kirra,lund,10-03-1952,male,sydney,142220.899,04 5154 3418
1297,georgia,dunncoiff,02-01-1959,malr,sydney,97522.108,
1301,kyld,mckerlie,16-12-1979,maoe,sydndy,78787.851,08 0561 2475
1302,anthony,boyle,03-04-1951,female,canberra,38197.769,02 7068 6918
1303,ethan,luddy,29-10-1952,female,sydney,138602.978,07 5868 9288
1305,destynii,mccarthy,01-05-1994,male,sydney,170131.570,03 5814 9905
131,thomaz,vullvrsbe,24-08-1919,male,,96138.179,
1316,caleb,green,16-02-2006,male,perth,194451.801,07 4730 3064
1319,jetje,mcneill,22-05-1980,female,melbourne,,
132,ren3,hgaw,12-03-1934,male,sydnc6,85962.863,07 4155 0873
1326,oakleigh,jolly,14-03-1942,female,brisbane,50854.554,04 0579 9423
1328,bailey,hage,24-10-1940,male,sydney,37925.708,08 2641 1727
133,lev'l,ilkins,07-01-1957,maox,,109270.666,07 6098 4860
1330,rebecca,white,19-09-1953,female,melbourne,624163.097,02 2939 7429
1331,hannah,ansford,18-12-1986,male,canberra,84275.764,08 3747 6273
1333,jortan,diekman,26-1q-1805,,sydney,88910.265,08 3185 7879
134,ellie,fleet,23-07-2007,male,perth,268129.314,03 9563 1385
1340,kamero17,haze|l,27-02-1963,femake,bnsbfane,72965.113,03 2992 5654
1344,sharie,koutlak'ls,23-01-1964,maoe,melhoyrne,67498.911,04 0074 5043
1345,summer,clutterbuck,18-05-1935,female,canberra,31926.629,04 7713 2571
135,oscar,cholmondeley,25-04-1946,male,melbourne,168420.640,03 9520 9809
1353,kateyln,matth4ws,23-07-1978,male,melbounre,118010.996,07 9265 9238
1354,phillip,howie,21-07-1961,male,canberra,68245.132,03 4478 4622
1356,hannah,tiller,12-07-1903,male,sydney,102291.278,08 4571 2378
1358,chasd,bevis,,male,sysney,70994.852,07 8887 4415
136,rilev,bovle,29-11-1913,female,,,03 1952 9739
1367,mystique,juric,03-04-2009,male,sydney,98489.402,04 1422 6881
1372,chr8stian,webb,25-10-1954,male,melbourme,81669.199,
1378,jacob,schoebinger,,,melbourne,124167.i45,07 2853 1304
1385,connor,clarke,07-06-1938,male,perth,120239.030,02 1079 4795
1387,liam,scargill,04-12-1905,female,sydney,65278.830,08 9333 5173
1388,robgje,ryam,21-08-1944,,,67224.548,07 7684 9133
139,baiwley,laundy,,male,,176159.226,04 9922 5627
1390,mitchell,akkerma17s,21-12-2947,,bripbane,63064.667,02 2633 3610
1391,ethan,cosier,23-11-1995,male,perth,48746.051,08 5104 3192
1392,madelyn,everett,24-12-1917,male,melbourne,92264.609,03 5833 8319
1398,pheoriix,reicl,13-02-1924,female,,117077.492,02 7142 2158
1399,lairen,dennes,18-07-1911,female,,157696.624,02 0893 4860
1401,riley,glass,13-12-2001,female,brisbane,32088.154,03 6958 8460
1404,liam,ryan,03-07-1910,male,perth,135569.217,07 1780 6102
1405,jack,thorpe,27-02-1963,male,melbourne,163390.172,02 5983 2362
1409,gus,lavender,26-03-1955,female,melbourne,658762.487,03 1165 9352
1411,zebediah,mason,03-03-2000,female,brisbane,62928.231,08 8039 5917
1413,destynii,mcveigh,30-04-1998,male,perth,377040.873,03 8670 3008
1414,catherine,campbell,07-06-1986,female,sydney,77687.235,04 6451 9994
1415,harry,baillie,02-09-1933,male,canberra,51068.632,08 4284 1109
1418,connor,mcneill,05-09-1902,mqle,svdney,108462.824,
1420,ethan,morato,13-06-1942,male,perth,381273.214,03 8070 3914
1426,emma,egan,20-02-1985,male,canberra,87509.501,02 3933 1653
143,lachlan,andretzke,22-12-1923,female,canberra,58277.411,07 4716 7930
1431,aprik,seigneur,03-08-1905,mslw,melbovrne,189401.729,08 8074 0381
1433,kameron,robison,06-04-1967,,canberra,62469.927,08 9374 6593
1435,lilf,lomlmtsn,08-09-1919,female,brisbane,58644.486,03 1273 8122
1438,goerjila,dreyer,31-10-2917,male,,153430.629,
1439,harriet,kopecki,07-09-1945,male,sydney,92289.566,08 5707 3099
1441,adele,rotman,21-02-1976,female,melbourne,1068987.987,02 4381 9027
1444,lucy,campbell,20-11-1920,male,canberra,57671.775,04 0065 5291
1446,archie,jinks,07-03-1985,male,melbourne,176087.966,04 6713 2299
1449,nicholas,allsopp,09-08-1985,male,perth,656998.360,03 1141 0063
145,alexander,kanellos,06-11-1957,male,melbourne,79790.995,03 6413 7914
1451,gabriel,mcgregor,21-08-1972,female,brisbane,67087.483,04 2081 6405
1452,oscar,tschirpig,12-07-2005,male,melbourne,101640.737,03 9263 1916
1456,ethan,matthews,18-12-1964,male,melbourne,58762.059,07 5080 5989
1464,chantelJ,ite,07-10-1920,male,melbourne,,08 0896 8983
1465,jrc0b,wh8te,09-08-1944,,canberra,59220.941,02 3474 0491
1468,billy,kloke,21-06-1920,male,syclney,263464.078,08 4806 3278
1469,zara,pa5r,20-o5-1944,female,,263342.189,08 7782 2145
1470,hlena,apathy,,female,brisgane,24968.704,03 1773 5966
1471,phoenix,white,19-01-1911,male,canberra,85525.869,07 2324 1082
1475,matthew,mccaffrey,14-05-1991,male,sydney,50991.566,04 9725 6031
148,alia,blackwell,15-01-1964,male,sydney,85495.198,04 0805 1700
1480,luca,wheatley,16-10-1980,male,melbourne,90588.317,04 8839 9322
1482,day1ah,bishop,,male,,41603.839,03 7498 2501
1484,alana,green,29-10-1901,male,melbourne,58971.419,02 7873 0648
1485,callum,garcia,16-06-1961,female,canberra,46528.907,02 4800 5980
1486,nicholas,curry,02-09-1935,male,melbourne,84566.421,03 3524 1353
1492,joshua,campbelk,04-08-1931,femzle,sfydn4y,89486.726,07 9839 2154
1495,zca,westbr9ok,19-01-1943,,melbourne,1533852.678,07 4528 6127
1498,joshua,hand,04-06-1953,male,melbourne,150252.562,03 2498 4631
1503,fyynlay,griffen,29-09-1951,male,perth,35481.740,04 8367 6213
1504,bradlei,roles,05-09-1992,fenale,canberra,32862.895,07 3782 6050
1506,phoebe,donaldson,27-08-1936,male,melbourne,88690.801,04 0950 9929
1507,ricllty,beattie,13-04-1814,fsmale,brisbane,31730.201,02 4011 9697
1508,justin,whillas,17-01-1916,female,sydney,148345.174,03 4436 2402
1512,sophie,dudley,12-11-1937,male,sydney,197989.088,07 6552 7131
1516,eliza,went,09-02-1903,male,sydney,82631.774,03 4109 1823
1517,anthony,clarke,23-05-1971,female,melbourne,1354591.639,03 5665 2312
1521,thomas,buer,02-10-1972,female,melbourne,1303244.189,07 0249 6470
1522,pory:a,thorpe,22-09-1999,fenale,canebrra,43508.163,07 6482 4546
1525,owen,reid,23-02-1914,male,perth,258728.000,08 6864 4434
1526,brodie,levet,26-10-1954,male,sydney,39219.704,04 3732 1553
1527,nondanma,wilkin5,06-12-2094,fwjale,brisbane,69185.385,07 2947 9476
1535,hayden,ronan,15-05-1905,female,brisbane,54070.190,03 1053 1121
1537,hannah,sherriff,25-02-1983,male,sydney,50008.341,02 9602 5678
1538,atdam,huddy,11-09-1982,mao3,me|bourne,148257.573,03 3614 9005
1539,trey,white,26-08-1989,female,brisbane,63828.715,03 2814 4710
1548,mitchell,kuzniarski,08-12-1918,female,melbourne,576068.347,02 8085 3909
1549,ellie,ryan,24-10-1943,male,perth,521865.408,02 2889 2127
1552,alexandra,minter,01-08-1958,female,sydney,64221.356,04 5899 6955
1557,sarecl,bellon,,male,melbuorne,137321.974,
1559,oliver,clarke,07-09-1945,female,melbourne,1609301.432,07 7187 6974
1561,gianni,dutson,28-03-1964,male,perth,253038.898,02 2956 9128
1562,beniamin,lowe,,male,,5593w.957,03 7386 1982
1563,mqe,cassel>ogm,22-09-1904,femsle,sydney,138640.160,02 2571 9704
1565,andrew,fernando,22-02-1968,male,melbourne,135220.961,08 5530 0821
1566,emiily,miles,29-04-1934,male,melbourne,171076.505,03 6799 8508
157,jarvis,finlay,20-08-1937,male,pertj,343491.339,08 5607 5222
1570,bridget,cantrall,11-04-1981,female,melbourne,451394.793,04 5595 5037
1573,yasmin,mcphail,31-06-1972,female,sydney,92505.365,03 9794 9240
1574,liam,cooeman,19-05-2902,,lrisbane,23177.135,03 9653 9925
1577,lachnlan,dieqan,08-08-1938,malr,sydjey,143973.087,08 4291 3011
158,brooke,hemmings,03-07-1949,female,sydney,84424.526,03 2923 9896
1580,connor,armstrong-essery,21-03-1944,male,perth,58948.024,08 4767 0271
1584,fel'lcity,camp1>ell,19-02-1935,,melgourne,146704.299,07 6279 1685
1593,rachael,moody,05-06-1990,female,canberra,28710.238,03 7926 2619
1600,matthew,wirsu,03-12-1943,female,brisbane,47862.287,03 2289 1720
1609,rbigitte,eyles,18-21-1913,female,sydnry,,04 9970 5518
161,lucy,oats,17-12-1971,female,sydney,80624.402,04 5759 3202
1610,mitchell,mason,30-10-2004,male,perth,400843.964,08 2120 5892
1614,eliza,seen,23-05-1974,female,brisbane,85928.882,03 1133 6110
1615,isabella,killington,08-11-1988,male,sydney,63640.492,08 7125 0074
1617,jackson,grubb,08-06-1921,female,melbourne,1282026.910,03 7674 4246
162,coqper,pendle,,female,brisabne,68586.268,
1621,abbey,seen,31-11-1983,female,brisbane,46073.017,03 5812 9298
1622,harrison,gold,14-03-1950,male,perth,198739.683,03 4489 8101
1627,jaci,dinow,29-04-1962,,sydnet,35907.654,03 9276 3451
1629,harry,mason,26-06-1997,male,melbourne,43332.023,07 5060 8748
1630,isabelle,schuster,08-05-1987,male,melbourne,56502.383,02 3339 6237
1631,malakabi,hope,05-06-1058,malw,melbourne,178497.113,
1632,rupert,brooker,03-10-1991,female,sydney,100936.142,03 3011 3775
1633,gianni,tent,24-07-1940,female,,71336.500,04 8409 6891
1636,starah,weJler,31-09-1935,maow,melbourne,98828.972,07 2092 6993
1638,zach,morrish,02-01-1978,female,sydney,195087.414,02 8287 0700
1639,ryan,godfrey,20-11-1914,female,sydney,76993.789,07 0576 7008
164,jasmine,clarke,04-00-2909,male,,99852.200,
1641,lubia,hofmzn,30-08-2002,,canberra,45030.157,08 0609 4030
1643,alexia,green,01-01-2009,male,sydney,53782.307,04 0519 8897
165,lily,noble,16-06-1957,female,brisbane,69249.998,07 7318 5730
1652,leon,nguyen,31-03-1936,maoe,pehrth,331494.607,02 1904 3257
1653,jack,eblo,29-12-2919,malr,syd17eh,68703.427,07 4248 0427
1659,andrew,nic0ll,31-12-2004,maoe,sdyney,79746.538,07 3709 4i27
1666,ruhy,chegwidden,11-10-1994,femal3,,178654.448,02 4100 0055
1668,keely,haren,26-11-1905,female,sydney,151751.020,04 9291 5550
167,nathan,mria,26-09-1980,female,br8sl>abe,,04 5493 6936
1673,ajke,balshey,21-10-1903,femsle,cajberra,52341.930,03 9515 3795
1675,kianrda,white,11-04-1921,fekake,,40727.912,03 4677 5741
1682,mitchell,har,04-07-1957,female,brisbane,46706.931,07 3987 4146
1685,jaden,rubaszewski,11-09-1978,male,sydney,52316.497,02 3560 2359
1686,amber,morrison,19-04-1928,female,sydney,135198.194,08 5010 2692
1690,dayna,bishop,21-02-1985,male,perth,269966.158,03 8725 1473
1694,nicholas,moulton,03-06-1995,female,canberra,42525.140,03 8312 4990
1698,macckenzie,tremellen,,malr,melbovrne,70469.122,07 5988 5208
1699,caitlon,geraghty,,male,epr6h,47386.000,
1701,michael,lowe,14-05-1914,female,sydney,187866.939,04 3292 5052
1703,blaize,mcgurk,22-03-2009,female,melbourne,1682564.109,07 6490 3609
1706,lklan,brehesi,,female,bri5bame,78718.026,08 1078 1490
1707,jenna,grimm,19-08-2012,male,sydney,66468.477,03 7378 5169
1709,thomas,geraghty,24-07-1916,male,sydney,22330.809,07 7300 3555
1713,aneka,clarke,08-10-1992,male,sydney,179123.556,03 4875 4342
1715,kyman,berna,02-08-1917,male,,31847.562,08 0374 1336
1720,michael,yen,26-07-2001,female,sydney,105179.873,02 3897 5745
1721,tayah,bretland,08-07-2009,male,perth,170849.633,02 5628 9709
1727,jack,milejt,19-12-1900,,,75668.034,03 2638 0293
1728,katelyn,carrigg,20-05-1972,male,melbourne,127197.972,04 3975 0709
1730,makenzie,cachia,03-10-1967,female,sydney,154180.838,07 9194 9042
1732,jve,munyarry7n,24-04-1913,make,canberra,62374.708,02 3295 3283
174,robbie,moble,10-05-1954,male,sydney,94317.672,02 2051 7812
1751,tara,harrer,17-05-1965,female,sydney,196045.606,07 7167 0584
1752,joshva,whetstobe,07-03-1948,female,brisba17e,66337.367,08 6767 6897
1757,william,mccarthy,20-05-1942,female,sydney,131346.541,03 7687 4441
1763,cooper,morrison,16-06-1985,male,sydney,129126.473,03 9164 0897
1765,liam,meaney,19-01-1912,female,brisbane,69297.118,04 0329 5897
1768,alivia,clare,14-09-1986,,,76112.528,02 4661 9868
1773,mateJyn,brain,25-21-1999,female,canloerra,41839.623,03 8828 8307
1774,chloe,purdon,,male,,,
1776,cheree,ryan,13-06-1985,male,sydney,91187.113,08 8778 4440
1777,matthew,hick,29-07-1953,female,brisbane,67759.666,03 0187 9247
1779,maggie,jolly,14-08-1902,male,canberra,61522.476,03 6971 9084
178,tylan,col1ier,05-10-1047,male,sydbry,67525.514,02 3172 6039
1786,matthew,ckowald,31-04-1973,,cannerra,73310.762,
1787,matthew,kulessa,29-12-1919,male,ac17be4ra,59122.315,07 9385 5016
1789,nicholas,yeoman,17-11-1990,male,perth,231587.148,02 3981 8009
1796,bianca,hersey,10-03-1943,female,brisbane,46805.678,02 6177 4338
1797,fraser,mensies,,female,sydndy,157861.175,08 9405 526q
1802,cameron,wh:te,,male,,27836.052,07 0686 8443
1807,amelia,parr,06-08-1954,male,melbourne,193391.820,04 7499 7879
1810,alajyah,crosswelI,16-02-1937,,,77821.740,03 8848 2300
1817,alec,dibeh,,female,melbourrie,322948.918,08 3006 8357
1823,benjamin,humberdross,24-03-1914,male,canberra,72346.607,08 4368 3026
1837,uac,georg,21-02-1965,female,melbou4ne,1096120.773,08 9047 0638
1839,kalli,quilliam,09-01-1928,male,melbourne,195168.748,03 9063 5685
1841,emiily,dixon,17-08-1953,male,perth,273417.650,03 3761 6085
1842,wil,matthews,07-01-1991,male,melbourne,142572.859,08 7325 1142
1846,andrew,loukes,02-12-1912,male,perth,266205.389,04 8775 7049
1848,ka,sarah,11-08-1903,male,melbourne,181433.850,03 5042 0925
1851,mikayla,hage,19-07-1989,male,melbourne,66587.904,02 6053 1389
1855,luk,nguten,28-02-1097,male,sydney,51274.259,02 1397 2221
1856,lachlan,boyle,31-12-1982,female,sydney,80471.128,08 5427 4176
1858,blake,george,13-11-1995,male,melbourne,156449.975,04 5593 0317
1864,bhtb,lette,18-01-2009,female,sydnet,179719.049,07 1868 6931
1869,samual,hage,23-03-1954,femake,,117871.667,04 0420 1325
187,kaitlyn,webb,23-09-1984,female,melbourne,1384009.310,04 7726 9476
1872,kyle,mccarthy,17-07-1912,male,canberra,83105.437,04 8633 8901
1873,liam,alderson,19-07-1900,male,sydney,125130.099,02 8674 2585
1874,alessandria,sherriff,25-01-1951,male,melbourne,52245.762,03 3077 1019
1875,lavhlan,robnki,31-01-1927,male,canb4rra,68927.193,02 8838 9692
1877,alana,gully,15-04-1903,male,melbourne,134518.814,04 5104 4582
1878,prudence,heidrich,09-12-1925,male,sydney,136539.148,04 0665 3733
1879,jack,riddell,13-11-1971,male,perth,284256.197,08 8597 3117
1885,cknicholas,robson,06-02-2914,make,ca17loerra,61333.218,02 7799 6803
1886,mia,volle,29-09-1940,male,sydney,40284.911,08 1793 5229
1887,emma,treager,26-03-1964,female,melbourne,660931.263,07 4659 9264
1893,blake,lampry,15-06-1918,malw,per7b,145442.019,08 1517 1975
1894,kiara,ballantyne,09-03-1975,female,melbourne,202479.158,04 0554 8963
1900,connor,doody,09-12-2000,female,sydney,70832.749,04 1479 5167
1910,holly,goldswirghy,23-04-1932,male,melbovrne,80569.160,04 2591 2354
1916,alexander,laing,07-07-2000,male,sydney,186880.518,02 3757 2285
1920,katelyn,dearing,17-05-1908,female,brisbane,26373.047,07 0205 9023
193,lachlan,blake,02-05-1950,male,perth,107208.026,07 0907 3751
1937,kyle,berry,23-08-2008,male,melbourne,113063.246,08 3728 4274
1941,adam,costain,01-01-2009,male,sydney,111344.543,04 8490 1616
1946,wilson,chappel,27-04-2009,female,sydney,105590.722,08 5680 6597
1947,laklyhn,ryan,10-03-1046,female,sydneu,98615.628,
1951,benmamin,golde,18-09-1918,maoe,peryh,132542.686,03 2174 0614
1954,charles,van den boogaard,16-05-1997,male,melbourne,97254.150,03 4466 6900
1958,kiera,bishop,10-10-1982,female,sydney,184084.552,03 5340 3907
1961,charlee,idris,19-09-2007,male,canberra,66789.299,02 1718 6980
1968,joshua,webb,31-06-1907,male,melbourne,101855.292,08 5556 2921
1969,alex,th0rpe,13-06-2012,female,,28178.491,07 1686 0171
1972,shawn,rees,07-07-1909,male,melbourne,135571.776,02 1519 9463
1973,amy,white,21-11-2000,male,melbourne,186444.060,08 3348 1899
1974,vianca,millar,25-06-1991,male,melbourne,114369.911,08 0401 8290
1977,jake,flores,13-01-1991,female,melbourne,1239304.376,08 8373 4333
1982,timothy,campbell,26-12-1905,male,melbourne,162379.524,08 9590 7069
1988,lawson,fitzpatrick,11-03-1919,male,sydney,28461.900,07 4839 5089
1989,jai,hand,28-03-1972,male,perth,190758.076,08 2581 0280
1993,maliah,vincent,19-01-1945,male,melbourne,47566.649,04 2317 8261
1998,lillyamna,pead|e,09-01-1951,male,,25214.421,04 2741 3981
200,sascha,clarke,07-09-1961,male,sydney,153466.270,08 4567 8217
2003,hayden,errgo,17-06-1943,,brisbane,46723.691,03 7050 5799
2009,griffin,corbin,16-07-1996,male,melbourne,111080.422,03 5813 3188
201,nasyah,glouftsis,14-02-19i0,female,mekb0urne,1466861.941,
2010,kirra,clarke,15-09-1968,female,sydney,198032.515,02 1669 9372
2013,meg,large,10-05-1990,male,canberra,58166.641,08 2135 0397
2016,bridbet,wardle,23-10-1994,female,syibey,89984.260,02 9302 4959
2018,madison,geur,15-07-1927,frmale,sydneh,98495.938,02 2795 9844
2019,braiden,wilde,13-09-2012,male,melbourne,36595.707,04 4000 6670
2020,arison,webg,16-12-1979,male,melbourne,65391.450,08 7637 5107
2023,joshua,ryan,09-11-1902,male,canberra,66815.685,08 3040 0106
2029,kyle,halley,06-10-1935,female,canberra,33574.417,02 1702 9721
2030,kyle,kamp,05-05-1914,male,sydney,35970.323,02 6268 0714
2031,julya,jeffries,12-07-1933,male,meloburne,,02 3713 9643
2041,acmeron,stranegr,05-q2-1949,female,sydmey,161585.038,08 1700 4061
2042,gkylw,ysmth,04-07-1040,female,syclney,77312.792,03 8763 2775
