id,givenname,surname,dob,gender,city,income,phone number
1508,justtin,whilckas,17-01-1916,femake,,148345.174,03 4436 2402
1510,timothy,green,23-06-1918,male,perth,116616.594,04 8235 4928
1518,hayden,zessack,16-02-1999,male,sydney,34468.445,07 4154 1077
1519,max,dixon,30-10-2008,male,melbourne,68763.011,02 4726 7958
1522,portia,thorpe,22-09-1999,female,canberra,43508.173,07 6482 4546
1527,montanna,ilkins,06-12-2004,femalw,bnebane,69185.385,07 2947 9475
1530,coby,finlay,05-09-1961,female,brisbane,46694.079,04 0650 8347
1531,william,newberry,27-11-1945,female,brisbane,60324.638,08 5727 3816
1534,zachary,de michele,24-08-1934,female,melbourne,1118163.985,07 7398 1687
1538,ataiiu,huddy,12-09-1982,male,meobourne,148257.673,03 3614 9905
1540,jessica,egan,07-12-2003,female,melbourne,325379.469,07 4774 0699
1544,lara,roush,22-01-1942,male,melbourne,57835.321,02 1736 8638
1545,maya,castelluzzo,07-07-1955,female,sydney,151383.389,03 5121 9312
1552,alexandra,minter,,femake,ysdney,64221.356,04 5899 5955
1553,timothy,george,07-09-1949,male,perth,245492.184,02 6700 6958
1555,nicholas,walch,11-08-1916,female,canberra,53600.472,08 8945 3660
1557,jared,belon,06-92-1953,male,melbouene,137321.974,02 9900 0124
1562,penjamin,loe,15-01-1923,male,canberra,55922.947,0e 7386 1982
1563,mek,cassebohm,22-99-1904,female,sydnyle,,02 2572 9704
157,jarvis,finlay,20-09-1937,male,perth,343491.349,08 5607 5232
1574,liarn,cooemian,19-05-1902,female,brisbane,23177.235,03 8643 9925
1575,jemma,bishop,23-03-1975,female,brisbane,57595.958,03 6810 7419
1577,lachlan,diegan,08-08-1938,male,sydney,143973.087,08 4291 3011
1578,jake,majdak,16-11-1968,male,canberra,50113.435,02 2065 2620
1580,oconor,armstro17g-essery,21-03-1944,male,peteh,58948.024,08 4777 0271
1581,james,neumann,06-08-1965,female,sydney,196093.600,08 3152 3079
1584,feliciti,campbe1l,19-02-1935,male,,146703.299,07 6279 1685
1586,adam,lowe,13-01-1947,male,perth,622927.738,02 2322 2009
1587,michael,stefanicki,11-01-1901,female,sydney,183345.870,08 4734 9950
1591,yasmin,lindholm,17-06-1969,male,melbourne,132499.987,02 4902 7909
1592,ashleigh,dolan,12-06-1941,female,sydney,130645.725,04 0311 4899
1598,connor,mccarthy,25-12-1902,male,sydney,87465.807,02 4161 1456
160,kyle,ryan,02-11-1901,male,melbourne,85045.275,07 4237 8877
1607,jessica,mcphail,31-03-1995,male,perth,83748.765,08 5958 7645
1609,brigutte,eyls,18-11-2913,female,sydney,102573.484,
161,cindy,oatst,17-12-1971,femake,sydbey,80624.402,04 5759 3202
1618,robert,matthews,14-02-1958,male,canberra,50820.647,02 2297 3059
162,cooper,pendle,25-03-1915,female,brisbane,68586.268,07 8360 6601
1627,jack,dinow,29-04-1962,maoe,sdyyme,35907.664,03 9276 4351
1629,harrv,ma5on,26-06-1997,male,mclbourne,43332.023,
1631,malakay,hope,,male,melborune,178496.113,04 7966 3621
1633,giann:,dend,24-08-1940,,,71336.500,04 8409 7891
1635,clodagh,harrington,08-04-1972,female,brisbane,53797.618,07 4671 7294
1636,sarah,weller,31-09-1935,male,melbourne,98828.972,07 2091 7993
164,jasminr,klarle,04-99-2009,male,melbourne,99863.200,02 1507 1520
1641,lifia,hoffman,,,,45040.157,08 0609 4030
1643,alexia,freen,01-01-1009,male,,53783.307,04 0519 8897
1644,teresa,chala,22-01-1909,male,sydney,54933.010,04 5142 4330
1649,stephanie,cure,01-09-2012,male,perth,168263.651,03 4449 4625
1652,elon,nguyen,31-03-1925,malw,preth,331494.507,02 1904 3257
1653,jal<c,webn,29-12-1919,mals,,68703.427,07 4248 0427
1654,alison,lamprey,13-03-1956,male,melbourne,88189.474,08 5106 2461
1658,jade,hoque,07-07-1995,male,sydney,73020.552,08 2069 3664
1659,andrew,nicoll,,male,syd1e7y,79746.539,07 3709 4828
1663,noah,green,09-04-1910,male,sydney,69404.005,04 2134 5235
1666,rubi,xegwidden,,female,sydns7,168654.448,02 4100 0055
1667,elizabeth,hanna,31-05-1992,female,sydney,130817.790,04 0907 9407
167,natfan,mz,26-09-1980,female,,78065.394,04 5494 7936
1670,takara,bradshaw,28-09-1939,male,melbourne,181851.649,07 6171 3812
1672,joshua,thurlow,13-05-2004,male,perth,110926.915,04 0802 6143
1673,jame,blazey,21-10-1903,,canberra,,03 9515 3895
1675,kiandra,white,11-04-1921,female,brisbane,40727.912,03 4677 4741
1676,hannah,grandison vaughan,04-08-2000,female,canberra,39624.916,03 6575 0590
1681,tori,mcmurdo,20-04-1975,male,perth,281018.210,03 0580 3892
1684,jaiden,careless,09-11-2011,female,sydney,155703.501,04 0755 4322
169,jezsica,whi5e,05-07-1979,male,perth,385632.276,04 8026 8748
1691,charlotte,butt,17-01-2007,male,canberra,69842.229,02 9797 7424
1698,mackenzie,trejellen,11-01-1947,jale,,70569.122,07 5988 5208
1699,ccaitliri,geragbty,21-08-1917,,perth,47386.900,07 8866 8521
1700,chloe,feeney,25-09-2001,male,sydney,69125.569,08 3637 2725
1706,lachlan,brebeny,29-07-1969,female,brlsbane,78819.026,08 1079 1390
1715,kynam,petan,02-08-1927,msle,sydney,31946.562,08 0374 1336
1723,nicholas,boeyen,01-04-1919,female,canberra,41743.758,02 1804 8322
1727,jack,miles,19-12-1900,male,canberra,75668.034,03 2638 0394
1729,amy,godfrey,30-05-1920,male,perth,107275.528,08 7044 0167
1732,jyr,munayrryun,24-04-1913,,canerrq,62374.708,02 3295 2283
1733,brooke,madigan,17-01-1989,male,sydney,113953.540,03 6673 6845
1738,teileah,shepherd,10-02-2000,male,perth,196642.669,04 3504 4005
1741,giuliana,zazula,23-09-1920,female,sydney,176892.508,04 7571 5567
1746,matthew,theodore,11-04-1933,male,perth,156932.035,02 8781 1572
1748,izaac,burnell,30-11-1981,male,melbourne,171885.687,07 1098 2268
1749,benjamin,collier,02-03-1912,male,sydney,107412.343,02 2047 3446
1752,jsohua,whddtsqtone,07-03-1948,femqle,brdsbane,66337.367,08 6767 6898
1758,belinda,engst,02-12-1935,female,melbourne,635836.121,07 6566 8404
1759,zali,reid,26-08-1964,male,perth,152000.400,04 8063 4884
1766,michael,donnolley,25-03-1935,female,melbourne,1296769.887,08 3259 6741
1768,aildia,clarcke,15-09-1986,,brisbane,76112.528,02 4661 9868
177,james,carvalho,08-05-1964,female,sydney,104908.098,04 0064 0330
1771,ellas,caahbone,13-07-1926,,perth,508382.155,03 9362 4121
1773,madelyn,brain,25-11-1999,female,canberra,41839.633,03 8828 8307
1774,chloe,purcon,,male,,67008.974,03 7184 5870
1779,ma9gi4,jolly,,mzle,cannerra,61522.476,03 6971 9084
178,dylan,collier,05-10-1947,male,sydney,67525.514,02 3172 6039
1781,desi,colquhoun,18-01-1913,female,canberra,32629.838,02 5289 3013
1786,matthew,kowald,31-04-1973,male,canberra,73310.762,02 9499 0479
1787,matthew,kulesza,29-12-1910,male,canberra,58122.315,07 9385 5016
179,andrea,shepherdson,08-09-1974,male,sydney,149596.435,04 4957 9466
1791,faith,cosmetto,17-07-1976,male,melbourne,64785.793,08 9333 9410
1794,benjamin,suzor,27-07-1949,female,brisbane,47638.762,03 0084 8294
1797,fraser,menz:es,17-01-1995,female,sydn3y,157871.175,
1802,cmaeron,nwite,18-06-1978,male,syndey,27836.952,07 0685 8443
1803,emma,brain,04-05-1967,female,sydney,98148.549,08 6500 4622
1806,meg,skarmoupsos,31-04-1942,female,brisbane,28896.104,08 7656 5689
1809,connor,campbell,11-02-2007,male,melbourne,196871.724,04 5846 6112
1810,alayiah,crosswell,16-02-1937,malw,pretb,77821.740,03 8948 2300
1812,tiana,stenn,11-08-1955,female,brisbane,60106.213,07 3542 0116
1817,alve,di1>ben,15-12-1952,female,melbourne,222948.918,08 3906 8357
182,michael,webb,12-07-2009,male,perth,161572.229,03 7864 0865
1826,joshua,wurm,24-03-1914,male,melbourne,88228.278,07 9660 8563
1830,logan,dietrich,10-03-1983,male,sydney,70577.089,04 5345 2673
1837,zac,geoahge,21-02-1965,female,,1096120.773,08 9047 9638
184,arabella,janowicz,26-12-1942,female,brisbane,80698.762,08 5536 5649
1855,lue,nguyen,28-93-1997,male,,51264.259,02 1397 2321
1857,ellie,wytkin,23-04-1900,male,melbourne,116934.158,03 5009 7593
1864,beth,lette,18-01-2000,female,sydney,179719.049,07 1868 6031
1867,lachlan,quinton,04-06-1918,female,sydney,74449.558,07 6527 8927
1869,samiel,hag4,23-04-1054,female,sydnev,117871.667,04 0420 1325
1874,alessandrya,sherrif,25-01-1961,male,jkelbouurne,52245.762,03 3077 1019
1875,lachlan,robnik,31-01-1927,male,canberra,68926.193,02 8838 9692
1877,alannah,gully,15-04-1903,make,meobourne,134518.814,04 5104 4572
1882,kate,noble,08-11-1924,female,sydney,113799.984,04 8093 9223
1883,benjamin,webb,19-10-1995,female,sydney,132722.843,04 9943 7587
1884,eliza,patson,15-12-1952,female,melbourne,729574.476,03 4199 3400
1885,nicholas,robson,06-01-1914,male,canberra,61333.218,02 7799 6803
1889,joshua,robson,03-03-1926,male,perth,269682.648,07 6204 5892
189,dale,browne,17-11-1965,male,melbourne,166240.096,02 7709 9938
1893,bla1<,lampry,15-06-1918,malr,persh,145442.019,08 1617 1975
1898,deakin,white,13-10-1999,male,perth,437647.709,04 6708 5579
1899,hannah,white,16-02-1984,female,brisbane,54350.680,08 6728 5323
1900,conmor,koody,09-12-2090,female,sydn3y,70832.749,04 1479 5167
1903,darcy,finlay,11-11-2006,male,canberra,67169.782,04 4908 0484
1906,jacob,reid,30-10-1975,male,perth,209883.674,03 3631 2643
1910,holoy,goldsworthy,23-04-1832,,mell>ourne,80569.260,04 1591 2354
1912,arabella,dunstone,22-05-1943,male,sydney,95123.925,02 6684 8344
1913,savannah,spears,15-11-1931,female,canberra,23370.055,08 2717 7172
192,sophie,frew,07-05-1993,male,melbourne,73407.265,02 9631 0721
1922,abbey,wierda,09-11-2008,female,sydney,115708.123,08 9515 1506
1928,jasmyn,hefford,10-02-1942,male,melbourne,177710.265,04 0391 5301
1931,kyle,caloghiris,19-08-1992,male,sydney,139640.573,03 3664 9608
1944,melanie,david,01-09-1974,male,melbourne,195241.667,08 7083 1525
1947,laklynn,ryzn,,female,syndey,98615.628,02 8206 3719
1949,isaiah,matthews,25-06-1952,male,sydney,45248.214,03 1653 5681
195,william,hoang,15-04-2005,male,sydney,67302.358,08 8542 2690
1951,bnejanun,goode,,male,perth,132r42.686,03 3274 0t14
1952,tiarna,papageorgiou,28-07-1957,male,perth,117502.142,07 7099 9890
1953,trey,clarke,06-10-1953,female,brisbane,86274.305,03 7541 9076
1956,abbey,ryan,02-03-1935,female,canberra,41723.859,07 8277 5283
196,charlotte,vandelaar,17-12-1934,female,melbourne,371180.689,03 2782 8557
1967,niamh,white,14-02-1939,female,sydney,134640.589,04 4137 5595
1969,alex,thorpe,13-06-2011,female,brisbane,28178.491,07 1686 9171
197,tara,stephenson,07-04-2000,male,perth,85558.485,03 7824 3886
1972,shawn,rs,07-97-1909,male,melbourne,13557q.776,02 1519 9453
1982,timotby,ceambell,26-12-1905,male,me|1>ournw,162379.524,
1983,madeleine,huxley,01-10-1921,female,sydney,64393.819,04 6845 8920
